341500	1.58E-009	0.0904217
342000	1.58E-009	0.0903705
342500	1.57E-009	0.0903193
343000	1.57E-009	0.0902682
343500	1.57E-009	0.090217
344000	1.56E-009	0.0901658
344500	1.56E-009	0.0901146
345000	1.55E-009	0.0900634
345500	1.55E-009	0.0900122
346000	1.54E-009	0.0899611
346500	1.54E-009	0.0899099
347000	1.53E-009	0.0898587
347500	1.53E-009	0.0898075
348000	1.52E-009	0.0897563
348500	1.52E-009	0.0897051
349000	1.52E-009	0.089654
349500	1.51E-009	0.0896028
350000	1.51E-009	0.0895516
350500	1.50E-009	0.0895004
351000	1.50E-009	0.0894492
351500	1.49E-009	0.089398
352000	1.49E-009	0.0893469
352500	1.48E-009	0.0892957
353000	1.48E-009	0.0892445
353500	1.47E-009	0.0891933
354000	1.47E-009	0.0891421
354500	1.47E-009	0.0890917
355000	1.46E-009	0.0890442
355500	1.46E-009	0.0889967
356000	1.45E-009	0.0889492
356500	1.45E-009	0.0889017
357000	1.45E-009	0.0888542
357500	1.44E-009	0.0888067
358000	1.44E-009	0.0887592
358500	1.44E-009	0.0887117
359000	1.43E-009	0.0886643
359500	1.43E-009	0.0886168
360000	1.42E-009	0.0885693
360500	1.42E-009	0.0885218
361000	1.42E-009	0.0884743
361500	1.41E-009	0.0884268
362000	1.41E-009	0.0883793
362500	1.40E-009	0.0883318
363000	1.40E-009	0.0882844
363500	1.40E-009	0.0882369
364000	1.39E-009	0.0881894
364500	1.39E-009	0.0881419
365000	1.39E-009	0.0880944
365500	1.38E-009	0.0880469
366000	1.38E-009	0.0879994
366500	1.37E-009	0.0879519
367000	1.37E-009	0.0879045
367500	1.37E-009	0.087857
368000	1.36E-009	0.0878095
368500	1.36E-009	0.087762
369000	1.36E-009	0.0877145
369500	1.35E-009	0.087667
370000	1.35E-009	0.0876195
370500	1.35E-009	0.087572
371000	1.34E-009	0.0875245
371500	1.34E-009	0.0874771
372000	1.33E-009	0.0874296
372500	1.33E-009	0.0873821
373000	1.33E-009	0.0873346
373500	1.32E-009	0.0872871
374000	1.32E-009	0.0872396
374500	1.32E-009	0.0871921
375000	1.31E-009	0.0871446
375500	1.31E-009	0.0870972
376000	1.30E-009	0.0870497
376500	1.30E-009	0.0870022
377000	1.30E-009	0.0869547
377500	1.29E-009	0.0869072
378000	1.29E-009	0.0868597
378500	1.29E-009	0.0868122
379000	1.28E-009	0.0867657
379500	1.28E-009	0.0867217
380000	1.28E-009	0.0866776
380500	1.27E-009	0.0866336
381000	1.27E-009	0.0865896
381500	1.27E-009	0.0865455
382000	1.26E-009	0.0865015
382500	1.26E-009	0.0864574
383000	1.26E-009	0.0864134
383500	1.25E-009	0.0863694
384000	1.25E-009	0.0863253
